<<<<<<< HEAD
,clf1,clf2,question,replies
504,LABOR,산업재해보상보험,"2월까지 산재기간인데 근로자가 갑자기 퇴직한다고 사직서 썼어요그래서 일단 받아서 처리하려고 하는데 상실신고할 때보수총액이 애매해서요근로자가 휴업급여를 받고 있는데 당해연도 보수총액을 0으로 해야하나요?아니면 기본급의 70%에\xa0 해당하는 금액을 써야 하나요?전년도도 일한 기간은 기본급으로 하고 나머지는 70% 금액으로 계산해야 하나요?(근로자 근로기간은 2개월이고요, 작년 9월 1일에 산재발생해서 여태 치료중입니다) ","[' \', ""안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 변재혁 입니다.보수총액 신고 시 \'보수\'란 소득세법에 따른 근로소득에서 비과세소득을 뺀 금액을 말합니다.업무상 재해와\\xa0관련하여\\xa0산업재해보상보험법에 따라 수급권자가 받는 급여는 비과세소득에 해당하므로 보수총액 신고 시 이와 관련된 금액은 제외하고 신고하시면 됩니다.연말정산을 한 경우\\xa0원천징수영수증을 확인하시어 갑근세 원천징수 대상 근로소득을\\xa0신고하시면 됩니다.제 답변이 도움이 되시길 바랍니다. ']"
505,LABOR,산업재해보상보험,혹시 1월달에 산재보험 신고 해야될게 있나요??근무자 변동 없을시 신고 안해도 되나요? ,"[' 안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 변재혁 입니다.근로자 변동이 없다면 산재보험 관련하여 1월달에 특별히 신고할 내용은 없습니다.참고로 매년 3월 15일 까지 전년도 보수총액을 신고하셔야 합니다.\\xa0제 답변이 도움이 되시길 바랍니다. ', ' 근로자 입, 퇴사 신고 외에는 4대보험 모두 1월에 별도로 신고할 사항은 없습니다.국민연금: 매년 7월 기준소득월액 변경-. 국세청 자료 활용으로 사업장에서 따로 신고하지 않아도 되나,\\xa0\\xa0\\xa0 국세청 자료에 이상있는 경우 신고할 내역이 통보되어 옵니다.-. 개인사업장 사업주의 전년도소득신고는 5월말, 또는 6월말까지 따로 해야 합니다.건강보험: 매년 3월10일까지 전년도 보수총액 신고-. 개인사업장의 사업주에 대한 보수총액신고는 종합소득세 신고가 끝난\\xa0\\xa0\\xa0 5월말, 또는 6월말까지 따로 신고해야 합니다.고용.산재보험: 매년 3월15일까지 전년도 보수총액 신고-. 건설사업장은 일반사업장과 별도로 3월말까지 보험료신고를 해야 합니다.*** 답변이 도움되시길 바랍니다. ']"
506,LABOR,근로기준,안녕하세요. 수고가 많으십니다.다름이아니라 어린이집에 근무하면서 체육대회때 넘어져 다를 다처 인대파여 수술하고 입원비용을어린이집에서 보상을받지 못하여 비급여부분은 어린이집에서 받을수있는방법이 없을까요?? 산재빼고170만원가량비용 저의실비로 우선 납부하였는데 어린이집 원장한테 받을수 있는 방법이 없는지 부탁드립니다. ,"[' 안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 변재혁 입니다.\\xa0민사상 손해배상 청구를 통해 사업주에게 비급여 부분의 지급을 요청할 수 있으나,사업주가 이에 응하지 않을 경우 소송의 방법을 통해야 하는데, 소송은 시간과 비용이 많이듭니다.구체적인 실익이 있는지 면밀히 따져보아야 합니다.제 답변이 도움이 되시길 바랍니다. ']"
507,LABOR,산업재해보상보험,1인개인사업자 입니다.종목은 인테리어 이구요.산재보험은들지않았구요.상시근로자 없습니다.가끔 일당직사용며칠전 2000만원이하공사도중 사다리에서 떨어져손목이나가 수술 하였습니다.퇴원후산재가입하구.산재혜택을 받을수 있을까요? ,"[' 안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 변재혁 입니다.1인 개인사업자이고 종목은 인테리어 라고 말씀하시니 건설면허는 없는 경우라고 가정하고 말씀드리겠습니다.건설면허가 없는 자가 행하는 건설공사의 경우총공사금액이 2천만원 이상인 경우 산재보험에 의무적으로 가입해야 하는 공사에 해당하며, 이러한 공사 중 산재사고가 발생하면 산재처리는 가능하나 사업주는 지급된 보험급여의 50%를 추징당할 수 있습니다.반대로 총공사금액이 2천만원 미만인 경우 산재보험에 의무적으로 가입해야 되는 것은 아니나, 사고 발생시 산재보험으로 처리를 할 수 없고 사업주의 책임으로 보상이 이우러 져야 합니다. 사고전에 임의로 산재보험에 가입하는 것은 가능합니다.사안의 경우\\xa0사고 전 미리\\xa0산재보험에 가입해 둔 것이 아니라면 산재처리를 하기는 어려울 것으로 판단됩니다.제 답변이 도움이 되시길 바랍니다. ', ' 사업주는 산재보험 대상이 아닙니다.근로자가 산재보험에 가입되어 있는 중소기업 사업주라면 별도로 산재보험 가입을 할 수도 있지만근로자가 없는 1인대표자이므로 산재보험 대상이 아예 될 수 없습니다.또한 만약 대상이 된다 하더라도 2천만원 미만 공사라면 산재보험 의무가입공사가 아니므로산재가 발생하기전 임의로 가입신청을 하고 승인을 받았어야 하는데, 가입하지 않은 공사에서발생한 산재를 근로복지공단에서\\xa0사후 가입시킨 후 보험혜택을 줄리는 만무해 보입니다.안타깝지만 치료 잘 하셔서 하루빨리 쾌차하시기 바랍니다.덧붙여 말씀드리자면, 2천만원 이상 공사는 산재보험 의무가입 대상이므로\\xa0반드시 매\\xa0공사마다착공후 14일 이내에 산재보험 가입신고를 해야 합니다.신고하지 않은 의무공사에서 근로자가 부상을 당하게 되면 사후에라도 산재보험에 반드시 가입해야하고, 보험료 뿐만 아니라 산재 전체 보상금의 50%를 사업주가 부담해야 합니다.2천만원 미만 공사 역시 근로자가 다칠 경우 그 책임은 사업주에게 있으므로, 가능하면의무공사가 아닌 작은 공사도 산재보험에 임의로 가입하고 공사를 시행하는 것이 안전하겠습니다.*** 답변이 도움되시길 바랍니다^^ ']"
508,LABOR,산업재해보상보험,저의 어머니가 지난 7일에 일하시다가 오른쪽 눈을 다치셔서 각막찢어지면서 인공렌즈가 돌출된 일이 있으셨습니다. 이 일로 망막이 크게 훼손됐구요. 분명 일하시다가 다치신거기에 산재보험에 해당사항은 되는데 또다른 문제가 있습니다. 엄마의 오른쪽 눈은 기존에 백내장수술과 각막이식 받은 눈입니다 왼쪽 눈은 각막이식은 신청해 놓으신 상황이거든요. 이런 부분이 산재에서 불리하게 작용 할 수 있다네요 . 수술 받으신지 7년쯤 됐고 일하시는데 일상새활에 문제가 없었습니다. 어떻게하면 억울하지 않게 산재처리 받을수 있을까요? 또 하나 처음에 응급실로 가서 응급으로 찢어진각막 봉합수술을 하고 망막이 많이 훼손되어 몇차례 수술 받으셔야 한답니다.소견서에는 외상성에 의함이라 명시되었는데 치료기간을 표시 안하셨습니다. 아마도 몇차례 수술을 더 받으셔야 하기에 그런것 같지만 일단은 계속 입원하기가 힘들어 퇴원해 다시 입원하는데 산재결정나면 산재보험 끝까지 적용 가는할까요? ,"[' 안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 변재혁 입니다.먼저 어머님이 부상을 당하신 점에 대해 심심한 위로의 말씀 드립니다.우선 일하시다가 사고를 당하셨다면 업무상 재해임을 입증하는데\\xa0큰 어려움은 없어 보이며,\\xa0산재 요양 중 지급되는 요양급여 및 휴업급여를 지급 받는 것도 큰 문제 없어 보입니다. 또한 기존에\\xa0수술이력 또는 장해가 있다고 하더라도 요양급여 및 휴업급여를 지급받는데는 어떠한 불이익이 있는 것은 아닙니다.다만 요양 종결 후 장해급여를 산정함에 있어 이미 신체장해가 있던 자가 같은 부위에 장해 정도를 가중한 경우 가중한 한도 내에서 장해보상이 이루어 지므로 기존장해와 가중된 장해정도를\\xa0잘 살펴보아야 할 것 같습니다.그리고 최초 발급 받으시는 진단서나 소견서에 기재된 치료기간은 진단된 상병명에 따른 통상 필요한 치료기간을 명시해 놓은 것일 뿐 확정적인 것은 아닙니다.산재승인을 받으면 공단에서 요양기간을 통보해 주며, 요양기간 연장이 필요한 경우 공단에 요청하여 승인을 받으면 계속하여 요양을 받으실 수있습니다.또한 입원기간만 산재처리 되는 것이\\xa0아니라\\xa0퇴원하여 통원하시는 부분도 산재처리가 가능합니다.제 답변이 도움이 되시길 바랍니다. ', ' 환자분의 빠른 쾌유를 빕니다. 간단하게 말씀드릴게요\\xa0-네 가능할것으로 추정됩니다. 통원도 산재로 처리 가능합니다.\\xa0\\xa0추가로 궁금한 사항이 있으시면 연락주세요 ']"
509,LABOR,산업재해보상보험,현재 산재로 입원중입니다1월이 상여금을 받는달인데산재 중에는 상여금을 못받나요? ,"[' 안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 변재혁 입니다.산재 요양 기간 중 요양으로 인해 취업하지 못한 기간에 대하여 평균임금의 70%를 휴업급여로 지급받으실 수 있습니다.\\xa0이때 평균임금은 상여금 부분도 고려하여 산정하므로, 산재 중에 휴업급여를 지급받고 계시다면 별도로 임금 및 상여금은 지급되지 않을 것으로 보입니다.\\xa0제 답변이 도움이 되시길 바랍니다. ']"
510,LABOR,산업재해보상보험,산재처리관련 문의드립니다올해9월 주물공장에서 근로자 근무중 근로자 부주의로 눈에 화상을 입어 입원치료 및 2달정도 집중치료 중에 있습니다. 그동안 급여는 정상지급하였습니다. 간단히 치료되면 산재처리 안하고 치료하려하였으나 하지만 수술을 해야할듯 하여 11월경 산재보험신청하였습니다. 그리고 정상접수되었습니다이경우 산재발생후 30일내 산재보고 안하였다고 과태료가 부과될까요? 그리고 지금이라도 산재발생보고해야하나요? 앞으로 진행할 사항은 무엇인지 문의 드립니다. ,"[' 안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 변재혁 입니다.산재 사고 발생 후 30일 이내에 산업재해조사표를 관할 지방노동관서에 제출하지 않았다면 과태료가 부과 됩니다.최근 산업재해조사표 제출 의무가 강화되어 착오나 제출 사실을 몰라 지연신고 했다고 하더라도 과태료 부과가 면제되지 않습니다.제 답변이 도움이 되시길 바랍니다. ', ' 이건은 근로복지공단에 직접문의해보시는게 제일 정확할 듯 보입니다 .제가 병원 산재 실무자로 근무할 당시 일반적으로 사업장에선 공상처리를 많이들 하시려 하던데 저는 상담해드릴때 왠만하면 산재 신청하시라고 말씀드렸고 혹 산재보호법에서 지정된 그리고 담당주치의 소견상 향후 후유증상이 있을 경우에는 나중에 보상 문제 때문에 골 치가 아파지니 반드시 산재로 처리하라고 했습니다. 산재처리기준이 사업장이든 근로자든 그때그때 조금씩 달라지니 정확한건 근로복지공단 관할지사에 문의하시길 ...저도 병원 산재담당을 10년 하면서 모르고 애매한건 무조건 공단으로 직접 문의 했답니다 그래야 혹시나 바뀐 처리기준 때문에 불이익 당하는 일이 없었거든요 ']"
511,LABOR,산업재해보상보험,신청한지7일이지낫는데 산재쪽에서아무연락이없으면보상받을수없는걸까요? ,"[' 안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 변재혁 입니다.공단은 자신이 내린 결정을 반드시 신청인에게 통보해 주어야 하며, 부지급이 결정된 경우에도 그 사실을 통보해 주어야 합니다. 즉 부지급이라고 하여 연락을 해주지 않는 것은 아닙니다.장해급여를 청구한 경우 공단에서는 자문의 또는 자문의사회의의 심사를 거쳐 최종적으로 장해등급을 결정합니다.\\xa0자문의 또는 자문의사회의의 심사 일정을 잡는데 다소 시간이 걸릴 수 있으며, 장해판단을 위한 추가적인 자료를 확인할 필요가 있는 경우에도 지연될 수 있습니다.신청한지 7일 되셨다면 아직 조금 더 여유를 가지고 기다리시면 될 것으로 보이며, 이후에도 계속 장해심사 일정 등 절차 진행에 관하여 연락이 없다면 관할 지사에 연락하여 문의해 보시면 친절하게 현재 진행상황을 공단 담당자로 부터 설명들으실 수있습니다.제 답변이 도움이 되시길 바랍니다. ', ' 안녕하세요^^서울 드림노무사 사무소에서 산재 실무를 담당하고 있는 장호석 사무장입니다.질문 내용이 부족합니다.승인상병, 장해부위등 좀 더 구체적인 사항을 알아야 합니다.해당지사에서 심사를 보실지 장해통합심사위원회서 심사를 보실지 모릅니다.통상 접수되면 심사일자와 시간을 공단담당이 통보합니다.심사일정이 아직미정이거나, 통합심사로 넘기기전 자료보충시 수일이 걸립니다.기다리시면 공단에서 심사일정을 통보 받으실 겁니다.어려움있으시면 언제든지 문의주십시요^^ ']"
512,LABOR,산업재해보상보험,건설현장에서 재외동포 F4\xa0 작업자가\xa0 조공으로 일하다\xa0 다쳐 산재처리했습니다.인력사무소 소개로 고용했습니다.그런데 김월수행정사님의 답변중 재외동포F4 코드는 불법고용이라고 하셔서 급 질문드립니다.그러면 건설현장에서 불법고용에 산재처리까지 완료했으면 어떻게 해야하나요??빠른 답변부탁드립니다 감사합니다 ,[' 안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 변재혁 입니다.불법체류 외국인 등 체류자격이 없거나 취업가능 비자가 아님에도 취업하여 일하다 다친 경우에도 산재처리는 가능합니다.다만 산재처리과정에서 F-4비자로 건설현장에서 단순노무의 취업활동을\\xa0한 사실을 근로복지공단이 법무부 또는 출입국관리사무소에 통보하는\\xa0경우\\xa0범칙금 또는 제재를 받을 수 있습니다.제 답변이 도움이 되시길 바랍니다. ']
513,LABOR,"산업 안전, 재해",현직 목조주택 목수입니다.약 한달 전 전기 원형톱에 오른손 엄지를 다쳤고 산재가 승인 되어 병원 통원치료를 받고 있습니다. 진단명은 오른손 무지개방성골절(진단8주)사진처럼 살점과 뼈 끝부분이 절단 되어 한시간 이내에 봉합수술 했으나 4주가 지난 어제 죽은 피부를 걷어내는 작업을 해보니 봉합한 피부가 전부 괴사 되어 엄지가 뾰족하게 됐습니다.굉장히 보기 싫고 오른손 엄지인데다 기능적인 문제도 있을뿐더러 사회생활 하는데도 문제가 있어보여 당연히 피부이식을 생각하고 있는데 피부이식수술은 산재처리가 안될수도 있다는 말이 있어서요..1.산재처리와 치료기간 연장이 가능한지..2.엄지의 뼈 끝부분이 톱에 갈려 골편이 있는 상태입니다.엑스레이 상으로도 명확하게 보이고요 산재 장해등급이 가능한지요... ,"[' 안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 변재혁 입니다.1. 피부이식의 경우에도 산재처리가 가능하나 성형이나 미용목적도 있어 상당부분 비급여가 발생할 것으로 보입니다.치료기간은 봉합수술 수 4주가 지났다고 하셨는데, 물리치료 및 재활치료 등 상당기간 더 치료를 받으셔야 할 것으로 보입니다. 근로복지공단에서 최초 승인해 준 요양기간은 절대적인 것이 아니고 치료의 필요성이 있다면 재차 연장해 줍니다.\\xa0\\xa02. 엄지 손가락의 지골 일부를 상실했거나 유리골편이 있다면 산재 장해등급 13급에 해당합니다. 그림 상으로 엄지손가락 지관절의 운동은 가능할 것으로 보이나 조직 괴사 따라 운동제한이 있다면 손가락 기능장해도 검토해 봐야할 것 같습니다.제 답변이 도움이 되시길 바랍니다. ', ' 안녕하세요^^서울 드림노무사 사무소에서 산재 실무를 담당하고 있는 장호석 사무장입니다.8주는 초진시 진단된 기간이며 차후 요양연기 하실수 있습니다.승인만료일 7일전에 주치의에게 요양연기에 대한 소견을 받아 제출 하시기 바랍니다. 공단 자문의가 결정합니다.장해는 x선상 지골의 일부가 상실된 상태라면 13급에 해당합니다.종결시 지관절이 80도의 절반이상 움직이지 않는다면 10급에 해당합니다.장해는 종결시 상태로 평가되니 후유증이 남지 않도록 치료를 잘 받으시길 바랍니다.자가 피부이식은 산재로 처리되나 본인께 아닐경우 비급여는 본인이 부담하여야 합니다.참고하시구요.어려움 있으시면 언제든 문의주십시요^^ ', ' 질문에 답변 드립니다.1.산재처리와 치료기간 연장이 가능한지..(*) 산재 요양 연기는 의학적으로 치료를 더 해야 한다고 판단 될 경우 승인을 받습니다.질문자 님의 경우 피판술(피부 이식)을 받게 된다면 요얀 연기는 가능합니다.2.엄지의 뼈 끝부분이 톱에 갈려 골편이 있는 상태입니다.엑스레이 상으로도 명확하게 보이고요 산재 장해등급이 가능한지요...(*) 제1수지(엄지) 지골 일부가 손실 되었다면 장해등급 13급을 받을 수 있습니다.장해등급 13급의 장해보상일수는 99일입니다.질문자 님의 평균임금 곱하기 99하여 산출된 금액이 장해급여(보상금)으로 지급 받게 됩니다.답변이 도움 되길 바랍니다. ']"
514,LABOR,산업재해보상보험,"현재 동네 전문병원에서 산재 승인이 난 상태이구요..수술 예정입니다만 혹시나 해서 대학 병원에서 진료를 한번 받아보고싶은데어차피 동일한 진료과목이라.. 병행진료, 전원신청은 안될것같고..\xa0산재 치료비 보상 못받아도 상관없으니 건강보험 적용받아서 진료받는게 가능할까요?아니면 건강보험 혜택 못받고 제 자비로 100% 내야하는지.. ","[' 안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 변재혁 입니다.\\xa0산재 승인 전에 치료비에 대해서는 건강보험으로 처리하고\\xa0미리 지출한 본인부담금에 대해서 근로복지 공단에 요양비 청구가 가능하나,\\xa0원칙적으로 일하시다가 다치신 부분에 대해서는 산재보험으로 처리하셔야 하며, 건강보험은 적용되지 않습니다.\\xa0따라서 산재로 승인 받은 상병의 진료를 위해 건강보험의 적용은 받으실 수 없을 것으로 보입니다.\\xa0혹여 산재 처리 중이라는 말씀을 하지 않고 타 병원에서 진료를 보시면서 건강보험으로 처리한다고 하더라도 추후 건강보험공단으로 부터 건강보험 적용 대상이 아니라는 이유로 추징을 당할 수 있습니다.\\xa0제 답변이 도움이 되시기 바랍니다. ', ' 빠른 회복을 기원합니다.산재승인 받아 요양하는 의료기관이 아닌 타 진료기관(대박병원)에서 진료를 받게되면,의보100으로 수납을하여야 합니다.일하다 다친 경우는 의료보험 적용을 받지 못하기에,산재처리를 하면 공단에서 대부분 진료비(비급여 진료비는 본인 부담)를 담당하고,공상처리를 할 경우에는 진료비 100%를 사업주가 수납합니다.만일 의료보험 적용을 받게되면 향후 2~3년후에 건강보험 공단에서 부정수급권자가 되어추징금 청구 들어 옵니다.그러므로 대학병원에서 진료를 받아 본다면 진료비 전액(100%)를 납부하는 것이 맞습니다.답변이 도움 되길 바랍니다. ']"
515,LABOR,산업재해보상보험,안산에서 산재로 수술 후 이제 울산으로 가서 치료를 받을 예정입니다. 울산에 산재 처리 가능한 병원 추천부탁드립니다! ,"[' 안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 변재혁 입니다.근로복지공단 홈페이지에 상단의 의료서비스 탭에서 산재지정의료기관을 클릭하시면 해당 지역의 산재지정병원을 검색하실 수 있습니다.\\xa0제 답변이 도움이 되시길 바랍니다. ', ' https://www.kcomwel.or.kr/kcomwel/medi/orsc.jsp근로복지공단 홈페이지의 산재지정 의료기관찾기를 통해 검색하시면 됩니다. ']"
516,LABOR,산업재해보상보험,아르바이트를 하루하고 나오게 되었습니다.고용보험은 상실처리가 되었는데 산재보험은 아직 가입이 되어있더라구요.1.산재보험은 제가 보험료 내는 부분은 없고 사업장에서 다 부담하는게 맞나요?2.산재보험이 계속 가입되어 있으면 저에게 어떤 불이익이 생기는지 궁금합니다.3.산재보험이 가입상태인 것을 아르바이트한 사업장에 말씀 드려야 하나요? ,"[' 안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 변재혁 입니다.1. 산재보험료는 사업장에서 100%로 부담하며 근로자 부담금은 없습니다.\\xa02. 산재보험 신고의무는 사업주에게 있으므로 산재보험 상실신고를 하지 않았다고 하여 근로자에게 어떠한 불이익도 없습니다.\\xa03. 사업장에 말하지 않아도 아무런 상관없으며, 사업장에서도 보수총액신고를 통해 정산 받으면 되므로 특별히 사업장에 불이익이 가는 것도 없습니다.\\xa0제 답변이 도움이 되시길 바랍니다. ', ' 1. 예 맞읍니다2. 아무 불이익 없읍니다 산재는 개인이 아닌 회사가 전체로 하는 것이니 아무 관계 없읍니다\\xa0 공사장의 경우 현장별로 공사금액에 준해 보험료가 나옵니다. 개개인에 대해 적용하는 게 아닙니다.3. 아무 말 하실 필요 없읍니다.수고하세요. ']"
517,LABOR,"산업 안전, 재해",20대초반입니다 일하는도중 사고로 디스크팽윤이생겼습니다. 산재 신청하면 찍었던mri비용 등 치료비 다줍니까?팽윤 신경압박 있는데 장해보상금이 나오나요?장애보상금은 알겠는데 장해보상금은 해를 입었으므로 주는건가요? 팽윤도 장해보상금이 있나요?불승인되면 일하다가 다쳤어도 병원비 제가 내야되나요?4대보험 돈 떼가도 불승인되면 제가 부담인가요?잘모르겠네요...검색해보니 팽윤은 거의다 불승인 떨어지는거같은데...불승인시 그럼 치료비는 사장한테 받아야하나요?사장도 안주고 산재도 안되면 4대보험 왜드는거죠? ,"[' 안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 변재혁 입니다.질병의 발생 원인이 업무로 인한 것이라면 사업주에게 책임이 있고 근로복지공단에 산재보험급여를 청구하여 지급받으실 수 있습니다.하지만 질병의 발생 원인이 업무로 인한 것이 아니라 개인적인 사유 때문이라면 사업주는 책임이 없고 산재보험급여도 지급되지 않습니다. 즉 누구한테도 책임이나 보상을 요구할 수 없다는 것입니다.따라서 해당 질병의 발생 원인이 업무로 인한 것임을 입증하여 산재 승인을 받아야 산재보험급여 또는 사업주에게 보상을 청구할 수 있습니다.만약 산재 신청을 하여 승인을 받는다면 요양급여가 지급되며, 산재 승인 전 미리 지불한 병원비가 있다면 요양비 청구를 하여 되돌려 받으실 수 있습니다. 이때 상급병실료 등 비급여 부분은 지급되지 않습니다.MRI검사 비용은\\xa0보통 최초 1회는 요양급여로 인정이 됩니다.장해급여는 치료를 마쳤으나 신체의 장해가\\xa0남은 경우\\xa0지급이 됩니다.\\xa0단순히 질병에 결렸다는 점만으로 지급이 되는 것이 아니라\\xa0치료를 마친 후에도 노동능력이 상실되었다면 그 정도를 평가하여 지급되는 것입니다.제 답변이 도움이 되시길 바랍니다. ']"
518,LABOR,근로기준,안녕하세요~제가 이달 23일이 지나면 2년근무를 하는거고 24일 퇴직 예정입니다~미용실 근무를 하고잇고 3.3%소득세를 떼고있으면 작년쯤에 근로계약서?? 정확히는 모르겟으나 퇴직금지급이 없음 관련 내용에 싸인을 한적 있습니다.. 제가 변심도 약간잇지만 주목적은 병가로 퇴직을 하는것입니다~혹시 퇴직금을 받을수 잇을까요??? ,"[' 안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 김기훈 입니다.질문에 답변 드리겠습니다.임금에 대해 3.3% 사업소득세 공제를 하였어도 보수지급, 업무수행, 지휘감독 등 실질적인 근로관계로 근무를 하셨다면 근로자로 인정을 받습니다.따라서 퇴직금은 당연히 청구할 수 있고, 근로계약서상 퇴직금부지급에 대한 합의를 하였다 하더라도, 퇴직전의 합의는 강행규정 위반으로 효력이 없습니다.사업주가 근로자성을 부인하거나 퇴직금부지급 합의를 이유로 법정퇴직금을 지급하지 않는다면 관할 노동관서에 진정을 하여 퇴직금 청구를 하실 수 있습니다.답변이 도움이 되었으면 합니다. ']"
519,LABOR,근로기준,강사생활하다하다 ...소문으로만 듣던 악덕 케이스에 걸려서 ㅠㅠ이번달까지 근무예정인데 딱 14일 지나서 노동청 고발예정입니다. 퇴직금 문제로!\xa0\xa0\xa0* 퇴직사유서에\xa0\xa0마음에 안드는 내용이\xa0\xa0있을경우\xa0 서명\xa0거부해도 되나요?\xa0 <- 궁금!정상적인거면 서명 하죠..근데 모녀 인성이..;;;; \xa0무슨 내용 써와서서명하랄지 믿음도 안가고. ,"[' 안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 김기훈 입니다.질문에 답변 드리겠습니다.구체적으로 퇴직사유서가 무엇을 의미하는지 정확하지 않아 답변의 한계가 있을 수 있습니다.근로자가 자의로 퇴사를 원할경우, 근로관계종료의 의사표시는 사직서 형식으로 (임의양식)\\xa0제출을 하면 될 것이며, 퇴사일 혹은 퇴사 승인일 또한 근로자가 제출한 사직서를 기준으로 적용되기에 회사에서 제시한 퇴직사유서에 서명을 하지 않아도 법률상 큰 문제는 없습니다.다만, 사직서를 별도로 제출하지 않으셨다면 퇴직사유서의 내용을 확인할 필요는 있어 보입니다. ']"
520,LABOR,근로기준,1년 2개월 근무했고요수습기간애초에 없었고 9시부터6시근무에요 점심1시간근로계약서 전직원이 다 작성안했고요근데 연차수당이없다네요? 연차란게 아예없다고직원이15명정도 되는데ㅡㅡ수당이 없대요이거 노동청에 신고하면 받을 수 있나요?삼자대면은 하고 싶지않고요 ,"[' 안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 김기훈 입니다.질문에 답변 드리겠습니다.근로기준법상 상시 5인 이상 고용되어 있는 사업장은 연차유급휴가 및 연차미사용수당 청구권이 당연 적용됩니다.연차휴가를 모두 사용하였다면 연차수당을 청구할 수 없는 것이지만, 사용하지 못한 연차휴가가 있다면 그에 대한 수당으로 청구를 할 수 있습니다.우선, 질문자님이 사용하신 연차휴가를 확인해 보시고, 미사용분이 있다면 관할 노동청에 진정을 할 수 있습니다.답변이 도움이 되었으면 합니다. ', ' 노동청에 신고가 가능한 사황입니다.다만 님이 신고를 한다면 삼자대면은 필수사항입니다. ']"
521,LABOR,고용보험,2월 6일입사해서 하루 기본 근무 시간에 잔업 두시간반 하고 퇴근했는데 할머니가 편찮으셔서 다음날 병원 가야된다고 말하고 2월7일날 다녀왔는데 다음날 출근 준비하고 있는데 저녁에 갑자기 퇴사처리되였다고 출근하지말라햇어요. 첫날이라 적응도 안되고 힘들게 일했는데 수당은 3 일다녀야 지급 된다고 해서 저는 제가 자원으로 퇴사한게 아니라 회사에서 퇴사 당한거라 오는 22일에 노동부에 신고 하러 갈려구요 신고 가능한거겠죠? 신고하면 수당이 당일로 바로 지급 되나요 ? ,"[' 안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 김기훈 입니다.질문에 답변드리겠습니다.퇴사사유 (해고 / 자진퇴사)와 상관없이 실제 일을 한 부분에 대한 수당은 당연히 청구할 수 있습니다.사업장 관할 노동청에 진정을 하시면 됩니다.또한, 부당해고관련 노동위원회 구제신청도 신청할 수 있을 것으로 보입니다.답변이 도움이 되었으면 합니다. ']"
522,LABOR,"고용, 고용복지",SNS를 하다가 부당해고 구제신청에 관한 내용을 알게되어 질문할게 있어서 글을 씁니다. 저희 어머니께서 보름전 10개월 가량 마트에서 아르바이트를 해오셧는데 다른 알바와 불화로인해 30일전 통보가 아닌 당일에 바로 짤리셔서 현재 무직인 상태입니다. 혹시 저런 이유로 당일에 해고 당하셧는데 부당해고 구제신청을 할수있나요?? ,"[' 안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 김기훈 입니다.질문에 답변 드리겠습니다.근로기준법상 해고와 관련된 규정은 두 가지가 있습니다.1. 해고예고30일전 해고예고를 해야 하며, 그렇지 않을 경우 30일분 통상임금을 지급해야 합니다.2. 부당해고금지정당한 사유 없이 해고를 할 수 없고 부당해고시 사업장 소재지 관할 지방노동위원회에 부당해고 구제신청을 할 수 있습니다. 최종 부당해고 판정시 해고기간(약 3개월 소요)의 임금을 지급받을 수 있습니다.질문상 해고예고 및 부당해고에 모두 해당되는 것으로 보입니다.해고예고는 노동부에 진정을, 부당해고 구제신청은 노동위원회에 신청을 하시면 됩니다.답변이 도움이 되었으면 합니다. ', ' 안녕하세요 노동법의정석입니다.부당해고 구제신청은 상시근로자 5인 이상인 경우에 신청가능하고요.부당해고 구제신청은 노동위원회에 제기하는 것으로 혼자 진행하시기 힘들고 노무사 선임 하셔야 합니다. 30일 전 통보 안한 부분은 관할 노동지청에 해고예고수당 진정제기 하시면 됩니다. 답변 도움되셨길 바랍니다. ']"
